Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1004761|ACE ETHANOL LLC|STANLEY|WI|54768|815 WEST MAPLE STREET|44.9589|-90.9608|71980.028|71905.5|34|40.528|71980.028|
1005601|ACME BRICK CO ELGIN PLANT|ELGIN|TX|78621|1776 OLD MCDADE RD|30.32903|-97.29207|27547|27547|||27547|
1005046|ACME GYPSUM FACILITY|QUANAH|TX|79252|4164 HIGHWAY 285|34.323944|-99.818194|28163.044|28134|13.25|15.794|28163.044|
1002731|ADA COGENERATION|ADA|MI|49355|7575 FULTON STREET EAST|42.955455|-85.479053|110926.432|110811.9|52.25|62.282|110926.432|
1003422|ADKINS ENERGY LLC|LENA|IL|61048|4350 WEST GALENA ROAD|42.3586|-89.80342|67146.296|67076.7|31.75|37.846|67146.296|
1002154|ADM - MANKATO|MANKATO|MN|56001|2019 3RD AVENUE|44.186805|-93.995493|132818.334|131919|330.75|568.584|132818.334|
1006047|ADM CORN PROCESSING|CEDAR RAPIDS|IA|52404|1350 WACONIA AVENUE SOUTHWEST|41.928594|-91.687203|3078133.058|3058765|7151.25|12216.808|3078133.058|
1006208|ADM CORN PROCESSING|CLINTON|IA|52732|1251 BEAVER CHANNEL PARKWAY|41.818117|-90.214731|1510150.892|1494640|5705.5|9805.392|1510150.892|
1001867|ADM CORN PROCESSING|WALHALLA|ND|58282|12868 COUNTY ROAD 9|48.910797|-97.888743|85646.966|85153.7|182.75|310.516|85646.966|
1000034|ADM MILLING COMPANY|DES MOINES|IA|50313|1935 EAST EUCLID AVENUE|41.626329|-93.583205|141764.544|140755.2|367.75|641.594|141764.544|
1000376|ADM QUINCY|QUINCY|IL|62306|2100 GARDNER EXPRESSWAY|39.90565|-91.41015|186738.51|185445|475.5|818.01|186738.51|
1006080|ADM SOUTHERN CELLULOSE PROD.IN|CHATTANOOGA|TN|37410|103 W 45TH ST|34.997921|-85.318581|28791.592|28762|13.5|16.092|28791.592|
1001991|ADRIAN LANDFILL|ADRIAN|MI|49221|1970 N OGDEN HWY|41.890683|-83.992445|75991|36|75955||36|
1001633|ADS-CEDAR HILL LANDFILL|RAGLAND|AL|35131|1319 NO BUSINESS CREEK ROAD|33.676247|-86.25444|97335||97335|||
1001636|ADS-PECAN ROW-EVERGREEN LANDFILLS|VALDOSTA|GA|31601|2995 WETHERINGTON LANE|30.81425|-83.35981|309107.5||309107.5|||
1006790|ADS-STAR RIDGE LANDFILL|MOODY|AL|35004|3301 ACMAR ROAD|33.605845|-86.5201|63017.5||63017.5|||
1002094|ADS/MCLEAN COUNTY LANDFILL|BLOOMINGTON|IL|61704|2105 W OAKLAND AVE|40.47046|-89.0377|17136.3|13.8|17122.5||13.8|
1001845|ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC|WISCONSIN RAPIDS|WI|54495|2510 ENGEL ROAD|44.4093|-89.854855|25777.95|28.7|25749.25||28.7|
1007212|ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC|MUSKEGO|WI|53132|W124 S10629 SOUTH 124TH STREET|42.849682|-88.07639|61854.1|32.1|61822||32.1|
1007195|ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC|HORICON|WI|53032|N7296 HWY V|43.45953|-88.55413|43495.484|6.9|43441.5|47.084|74.234|
1001847|ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC|HILBERT|WI|54129|W3105 SCHNEIDER RD|44.107451|-88.194894|53864.2|11.7|53852.5||11.7|
1002038|ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC|DELEVAN|WI|53115|W8470 STATE RD 11|42.643578|-88.717968|76381.1|11.1|76370||11.1|
1003038|ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC|MACON|MO|63552|31226 INTREPID ROAD|39.7318|-92.53866|95655|78.5|95576.5||78.5|
1006979|ADVANCED DISPOSAL OAK RIDGE LANDFILL|BALWIN|MO|63021|1741 SULPHUR SPRING ROAD|38.549361|-90.530806|29895||29895|||
1001637|ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC|DAVIS JUNCTION|IL|61020|8290 HIGHWAY 251|42.14|-89.085|186317.8|57.8|186260||57.8|
1001843|ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC|BUFFALO|MN|55313|175 COUNTY ROAD 37 NE|45.24949|-93.87488|21003.85|11.1|20992.75||11.1|
1006964|ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC|EAU CLAIRE|WI|54703|8001 OLSON DR|44.837534|-91.367144|47853.7|26.2|47827.5||26.2|
1006963|ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC|DECATUR|IL|62522|1363 BEAR RD|39.822232|-89.043692|51653.7|46.2|51607.5||46.2|
1005985|ADVANCED DISPOSAL ZION LANDFILL|ZION|IL|60099|701 GREEN BAY ROAD|42.483242|-87.873878|74118.6|80.1|74038.5||80.1|
1000627|ADVANSIX INC - CHESTERFIELD PLANT|CHESTER|VA|23836|4101 BERMUDA HUNDRED RD|37.33963|-77.2884|44297.466|44248.3|21.75|27.416|44297.466|
1000630|ADVANSIX INCORPORATED - HOPEWELL|HOPEWELL|VA|23860|905 EAST RANDOLPH ROAD|37.3016|-77.2719|1071582.202|1070764|297|521.202|424333.202|
1005310|AES - PUERTO RICO COGENERATION PLANT|GUAYAMA|PR|00785|KM 142, RTE. #3 BO. JOBOS|17.9451|-66.1503|3284053.384|3257223.9|9818.75|17010.734|3284053.384|
1001444|AES Alamitos|LONG BEACH|CA|90803|690 N STUDEBAKER ROAD|33.7688|-118.1009|540112.6|539564.6|250|298||540112.6
1001222|AES Beaver Valley LLC|MONACA|PA|15061|394 FRANKFORT RD|40.6558|-80.3556|1201389.786|1191567|3592.5|6230.286||1201389.786
1000281|AES Deepwater, Inc.|PASADENA|TX|77506|701 LIGHT COMPANY ROAD|29.7192|-95.2278|610810.946|606111.1|1719.25|2980.596||610810.946
1005972|AES HAWAII INC|KAPOLEI|HI|96707|91-086 KAOMI LP|21.301222|-158.107306|1525932.5|1514070.5|4337.5|7524.5|1525932.5|
1001447|AES Huntington Beach|HUNTINGTON BEACH|CA|92646|21730 NEWLAND ST|33.6436|-117.9788|572232.328|571650.9|265.25|316.178||572232.328
1001450|AES Redondo Beach|REDONDO BEACH|CA|90277|1100 N HARBOR DRIVE|33.8504|-118.395|93265.704|93170.9|43.25|51.554|1625.244|91640.46
1007781|AES SHADY POINT, LLC|PANAMA|OK|74951|3 MILES E. OF JUNCTION 31|35.1929|-94.6469|3466523.824|3444292.3|8132.25|14099.274|3466523.824|
1001221|AES Thames|UNCASVILLE|CT|06382|141 DEPOT ROAD|41.4282|-72.1005|1456434.712|1448617.6|391.25|7425.862|1456434.712|
1001223|AES Warrior Run|CUMBERLAND|MD|21502|11600 MEXICO FARMS RD SE|39.5944|-78.7456|1426541.518|1415104.9|4183|7253.618|587.448|1425954.07
1008008|AES Western Power, LLC|PASADENA|TX|77506|901 LIGHT COMAPNY ROAD|29.7239|-95.2258|0|0||||0
1003853|AFTON CHEMICAL CORP|SAUGET|IL|62201|501 MONSANTO AVE.|38.6026|-90.16734|43235.538|43190.9|20.5|24.138|43235.538|
1007551|AG Energy|Ogdensburg|NY|13669|21 Entrance Avenue|44.7258|-75.4417|9711.9|9711.9|||9711.9|0
1006054|AG PROCESSING INC-EAGLE GROVE|EAGLE GROVE|IA|50533|500 NORTH COMMERCIAL AVENUE|42.669167|-93.904444|167119.054|165850.8|464.25|804.004|167119.054|
1002291|AG PROCESSING INCORPORATED A COOPERATIVE|DAWSON|MN|56232|800 DIAGONAL STREET|44.93505|-96.05722|25711.4|25684.5|12|14.9|25711.4|
1007333|AGC FLAT GLASS N AMERICA INC|RICHMOND|KY|40475|201 DUNCANNON LANE|37.70034|-84.26929|29466.3|29466.3||||
1004631|AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT|SPRING HILL|KS|66083|20400 NORTH WEBSTER STREET|38.759188|-94.825252|100283.076|100208|34.25|40.826|72964.276|
1004472|AGC FLATGLASS NORTH AMERICA-KINGSPORT PLANT|KINGSPORT|TN|37662|1450 LINCOLN ST|36.52899|-82.547651|45428.912|45391.1|17.25|20.562|36454.412|
1005824|AGC-GREENLAND FLATGLASS PLANT|CHURCH HILL|TN|37642|600 AFG ROAD|36.497|-82.77946|94350.148|94281.1|31.5|37.548|66697.148|
1002067|AGP SOY/CORN PROCESSING|HASTINGS|NE|68901|2801 E 7TH ST|40.58971|-98.33974|274498.64|272738.1|649|1111.54|274498.64|
1005284|AGRI ENERGY LLC|LUVERNE|MN|56156|502 SOUTH WALNUT AVENUE|43.648333|-96.224444|39678.5|39637.4|18.75|22.35|39678.5|
1006743|AGRIFOS FERTILIZER PASADENA|PASADENA|TX|77506|2001 JACKSON ROAD|29.736528|-95.198139|49375.132|49370.2|2.25|2.682|4769.532|
1002380|AGRIUM US BORGER NITROGEN OPERATIONS|BORGER|TX|79007|9201 FM 1551|35.6417|-101.4228|841955.43|841593|165.75|196.68|351717.43|
1001154|AGRIUM US INC|SODA SPRINGS|ID|83276|3010 CONDA ROAD|42.739417|-111.541421|104573.532|104486.4|39.75|47.382|84582.532|
1004236|AGRIUM US INC - KFO|KENNEWICK|WA|99337|227515 E BOWLES ROAD|46.165957|-119.017218|78413.78|6712||71701.78|1337|
1004374|AGY LLC|AIKEN|SC|29801|2556 WAGENER RD.|33.5472|-81.67341|12832.516|12823.2|4.25|5.066|9040.716|
1006430|AIR LIQUID LARGE INDUSTRIES US, LP|EL SEGUNDO|CA|90245|324 W EL SEGUNDO BLVD|33.916355|-118.418634|633986.5|633986.5||||
1003724|AIR LIQUIDE - CORPUS CHRISTI SMR|CORPUS CHRISTI|TX|78407|5880 UP RIVER ROAD|27.813911|-97.472347|398986.388|398805|82.75|98.638||
1003730|AIR LIQUIDE - FREEPORT HYCO PLANT|FREEPORT|TX|77541|2398 VICTORIA ROAD|28.98037|-95.38396|66892.556|66880.5|5.5|6.556|11638.556|
1003780|AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT|PORT NECHES|TX|77651|2121 PARK STREET|29.981116|-93.952389|191411.426|191213.3|90.25|107.876|191411.426|
1003910|AIR LIQUIDE AMERICA CORP|LONGVIEW|TX|75602|2292 Callahan Rd|32.4478|-94.6875|372637|372637||||
1006115|AIR LIQUIDE AMERICA CORP.|GEISMAR|LA|70734|36597 HWY 30|30.21023|-90.99085|422530.056|422093.3|199.25|237.506|422530.056|
1003591|AIR LIQUIDE GEISMAR UTILITY SERVICES|GEISMAR|LA|70734|36183 HWY 30|30.21023|-90.99085|73774.072|73697.9|34.75|41.422|73774.072|
1003748|AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT|RODEO|CA|94572|1391 SAN PABLO AVE|38.047952|-122.256895|598413.4|598413.4||||
1003013|AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY|WESTLAKE|LA|70669|102 TROUSDALE RD|30.237363|-93.285908|723018|723018||||
1002754|AIR PRODUCTS & CHEMICALS INC - CONVENT SMR|CONVENT|LA|70723|10759 CONVENT WAY|30.10817|-90.88404|698955|698955||||
1002698|AIR PRODUCTS & CHEMICALS INC - Geismar SMR|GEISMAR|LA|70734|8013 HWY 3251|30.183808|-90.9876|59183|59183||||
1003009|AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY|NEW ORLEANS|LA|70129|14700 INTRACOASTAL DRIVE|30.029033|-89.900517|313434.22|313426|3.75|4.47|7804.22|
1002121|AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD|MARTINEZ|CA|94553|110 WATERFRONT RD|38.026667|-122.067222|810408.2|810408.2||||
1002122|AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez|MARTINEZ|CA|94553||38.026667|-122.067222|250407.56|250395.6|6|5.96||
1005809|AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT|CATLETTSBURG|KY|41129|11631 US Route 23 |38.384444|-82.598528|256244.3|256244.3||||
1002727|AIR PRODUCTS AND CHEMICALS INC - GARYVILLE|GARYVILLE|LA|70051|4663 W AIRLINE HWY |30.075832|-90.624885|859226|859226||||
1002123|AIR PRODUCTS AND CHEMICALS INCORPORATED|SACRAMENTO|CA|95826|5025 83RD STREET|38.529722|-121.398889|47124.4|47124.4||||
1002430|AIR PRODUCTS BAYTOWN PLANT|BAYTOWN|TX|77520|5503 WEST BAKER ROAD|29.757778|-95.023056|521749.816|521699.4|23|27.416|49003.416|
1002257|AIR PRODUCTS CARSON HYDROGEN PLANT|CARSON|CA|90810|23300 SOUTH ALAMEDA STREET|33.812778|-118.231389|620797.9|620797.9||||
1003010|AIR PRODUCTS CHEMICALS INC|GEISMAR|LA|70734|36637 HWY 30|30.20578|-90.99383|32028|32028||||
1000341|AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN|STOCKTON|CA|95206|1010 ZEPHYR ST.|37.913056|-121.261944|428958.74|424527.5|1636|2795.24|428958.74|
1002435|AIR PRODUCTS WILMINGTON HYDROGEN PLANT|WILMINGTON|CA|90744|700 HENRY FORD AVENUE|33.780833|-118.241111|677726.7|677726.7||||
1001919|AJINOMOTO HEARTLAND, INC.|EDDYVILLE|IA|52553|1116 Highway 137|41.143573|-92.647934|111819.428|111703.8|52.75|62.878|111819.428|
1003418|AK STEEL|ZANESVILLE|OH|43701|1724 LINDEN AVENUE|39.96136|-82.00034|37257.46|37219.1|17.5|20.86|37257.46|
1003417|AK STEEL CORP *|COSHOCTON|OH|43812|17400 STATE ROUTE 16|40.20669|-81.88549|49328.464|49277.5|23.25|27.714|49328.464|
1005614|AK STEEL CORP ASHLAND WORKS COKE PLANT|ASHLAND|KY|41101|US HIGHWAY 23 NORTH|38.495556|-82.665556|212764.174|212536.8|74.5|152.874|195543.142|
1006530|AK STEEL CORP MANSFIELD WORKS|MANSFIELD|OH|44903|913 BOWMAN STREET|40.78449|-82.52327|75952.8|75898|25|29.8|53114.8|
1002903|AK STEEL CORP/BUTLER WORKS|BUTLER|PA|16003|1 ARMCO DR|40.82926|-79.94273|299083.556|298866|99.25|118.306|210595.556|
1000214|AK STEEL CORPORATION|ROCKPORT|IN|47635|6500 N US HIGHWAY 231|37.9849|-87.0259|149961.484|149806.4|70.75|84.334|149961.484|
1003403|AK STEEL DEARBORN WORKS|DEARBORN|MI|48120|4001 MILLER RD|42.301742|-83.162934|1533876.502|1533426|160.25|290.252|1087500.502|
1000274|AK Steel Corporation - Middletown|MIDDLETOWN|OH|45043|1801 CRAWFORD STREET|39.4968|-84.3901|4493621.128|4491777.1|648.75|1195.278|3004613.284|
1005615|AK Steel Corporation West Works|Ashland|KY|41101|170 Armco Road|38.496367|-82.670282|2405344.816|2404810.4|134.5|399.916|1679457.22|
1003129|AKER PLANT|STREETMAN|TX|75859|261 FCR 181|31.90806|-96.227219|44497.332|44451.3|21|25.032|44497.332|
1006088|AKRON REGIONAL LANDFILL *|AKRON|OH|44313|1585 HARDY ROAD|41.151282|-81.559298|7467.479175||7467.479175|||
1005149|AL CORN CLEAN FUEL|CLAREMONT|MN|55924|797 5th Street|44.049412|-93.017379|77310.708|77230.7|36.5|43.508|77310.708|
1000129|AL Sandersville|WARTHEN|GA|31094|1600 MILLS LINDSEY SCHOOL ROAD|33.1189|-82.8608|32748.428|32715|15.25|18.178||32748.428
1004823|AL TURI LANDFILL & LFGTE FACILITY|GOSHEN|NY|10924|73 HARTLEY ROAD|41.40646|-74.37313|9216.4|43.9|9172.5||43.9|
1007917|ALABAMA RIVER CELLULOSE, LLC|PERDUE HILL|AL|36470|2373 LENA LANDEGGER HWY|31.580112|-87.490073|167258.268|105168|21483|40607.268|34146.038|
1007272|ALADDIN MILLS - ANTIOCH RD PLA NT|DALTON|GA|30720|2001 ANTIOCH ROAD|34.73559|-84.94996|50319.414|50267.2|24.5|27.714|50319.414|
1006276|ALBANY LANDFILL|ALBANY|NY|12205|525 RAPP RD|42.70324|-73.84958|84269.5||84269.5|||
1003402|ALBEMARLE CORPORATION HOUSTON PLANT|PASADENA|TX|77503|2500 N. SOUTH ST.|29.742498|-95.165513|85377|85029|50|298|85377|
1004307|ALBEMARLE CORPORATION-SOUTH PLANT|MAGNOLIA|AR|71753|2270 HWY 79 SOUTH OF MAGNOLIA|33.1756|-93.2169|83600.95|83520|36.25|44.7|83600.95|
1001877|ALCOA INC - WARRICK OPERATIONS|NEWBURGH|IN|47629||37.915|-87.3328|6766675.916|6603280.7|18205.75|31533.466|149435.4|6162127.516
1003562|ALCOA INTALCO WORKS|FERNDALE|WA|98248|4050 MOUNTAIN VIEW RD.|48.8455|-122.7055|1053102.8|345188|25|29.8|52605.8|
1000635|ALCOA WENATCHEE LLC|MALAGA|WA|98828|6200 MALAGA HIGHWAY|47.3567|-120.1273|210710.92|184249|10|11.92|23605.92|
1003201|ALCOA WORLD ALUMINA ATLANTIC|POINT COMFORT|TX|77978||28.3909|-96.3332|758498.622|757711.8|358|428.822|758498.622|
1003147|ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL|Friendsville|TN|37737|240 Long Powers Road|35.73834|-84.05978|79531.5||79531.5|||
1003448|ALCON LABORATORIES|FORT WORTH|TX|76134|6201 SOUTH FREEWAY|32.65733|-97.32096|29438.63|29407|13.75|17.88|29438.63|
1006045|ALERIS ROLLED PRODUCTS INC|LEWISPORT|KY|42351|1372 STATE ROAD 1957|37.936717|-86.858843|174659.292|174479|82.25|98.042|174659.292|
1004335|ALL PURPOSE LANDFILL|SANTA CLARA|CA|95050|5401 Lafayette Street|37.4135|-121.9724|55628.5||55628.5|||
1005862|ALLEGANY BALLISTICS LABORATORY|KEYSER|WV|26726|210 STATE ROUTE 956|39.3972662|-78.9966888|27716.636|27591.6|41|84.036|27716.636|
1005006|ALLEGHENY LUDLUM, BAGDAD FACILITY|LEECHBURG|PA|15656|585 SILICON DRIVE|40.64008|-79.61118|49323.3|49271|22.5|29.8|49323.3|
1007192|ALLEN COUNTY PUBLIC WORKS|LA HARPE|KS|66751|1170 2800TH ST|38.007907|-95.289343|53210.898|87.4|53078.5|44.998|160.898|
1005887|ALLIANCE COMPRESSOR STATION|JUSTIN|TX|76247|12495 HWY 114|33.03425|-97.34692|31656.88|31624|15|17.88|31656.88|
1005705|ALLIANCE PIPELINE - OLIVIA 23-A|BIRD ISLAND|MN|55310|38884 870TH AVE|44.8491|-94.8969|83675.984|83589.4|39.5|47.084|83675.984|
1001559|ALLIANCE PIPELINE L.P. - MANCHESTER|MANCHESTER|IA|52057|1242 220TH STREET|42.46915|-91.55145|73738.972|73662.8|34.75|41.422|73738.972|
1001560|ALLIANCE PIPELINE LP|TAMPICO|IL|61283|580 TAMPICO RD|41.59254|-89.78497|49416.964|49366|23.25|27.714|49416.964|
1000245|ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION|FAIRMOUNT|ND|58030|17950 98TH ST SE|45.993367|-96.648999|93541.948|93445.5|44|52.448|93541.948|
1001558|ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION|WIMBLEDON|ND|58492|1540 98TH AVE SE|47.191058|-98.42561|99722.224|99619.2|47|56.024|99722.224|
1007645|ALLIANCE SANI LDFL|TAYLOR|PA|18517|398 KEYSER AVENUE|41.38835|-75.737311|76842.85428|1263.7826|75578.36155|0.710134|1265.029084|
1001970|ALLIANT LLC-LAKE CITY ARMY AMMUNITION PLANT|INDEPENDENCE|MO|64051|25201 East 78 Highway|39.103|-94.2783|39124.352|39083.8|18.5|22.052|39124.352|
1003246|ALLISON COMPRESSOR STATION|Briscoe|TX|79011|16301 FM 1046|35.618663|-100.14948|26892.448|26864.5|12.75|15.198|26892.448|
1004327|ALMATIS INC - BAUXITE ARKANSAS|BAUXITE|AR|72011|4701 ALCOA ROAD|34.57522|-92.53173|5437|5404.7|2.5|29.8|5437|
1007622|ALON REFINING KROTZ SPRINGS INC|KROTZ SPRINGS|LA|70750|356 S. LEVEE RD|30.526504|-91.748383|258478.356|257844.7|493|140.656|174378.6|
1007291|ALPHA RIDGE LANDFILL|MARRIOTTSVILLE|MD|21104|2350 MARRIOTTSVILLE ROAD|39.30718|-76.89862|28220.45|35.7|28184.75||35.7|
1004709|ALTAMONT GAS PLANT|ALTAMONT|UT|84001|17790 WEST 3750 NORTH|40.35932|-110.28605|25137.85|25111.2|11.75|14.9|25137.85|
1007401|ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX|HAVERHILL|OH|45636|1019 HAVERHILL OHIO FURNACE ROAD|38.59167|-82.81944|32640.03|32606.9|15.25|17.88|32640.03|
1003268|ALTON STEEL COMPANY|ALTON|IL|62002|#5 CUT ST.|38.88321|-90.14503|48759.01|48719.9|18.25|20.86|38633.41|
1005184|ALYESKA PIPELINE SE/TAPS PUMP STATION 01|PRUDHOE BAY|AK|99734||70.257222|-148.617778|100600.618|100496.2|47.5|56.918|100600.618|
1005781|ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal|VALDEZ|AK|99686|300 DAYVILLE ROAD|61.0861|-146.3889|48454.208|48286.7|49.5|118.008|48454.208|
1005491|AM/NS Calvert, LLC|CALVERT|AL|36513|1 AM/NS Way|31.153556|-87.975147|35674.716|35638|16.75|19.966|35674.716|
1005712|AMALGAMATED SUGAR CO LLC|TWIN FALLS|ID|83301|2320 ORCHARD DR. E.|42.53382|-114.43737|280188.302|278084.8|770.25|1333.252|280188.302|
1005707|AMALGAMATED SUGAR CO LLC|NAMPA|ID|83687|138 WEST KARCHER ROAD|43.6043|-116.575|252703.76|251036.1|611.25|1056.41|252703.76|
1006412|AMALGAMATED SUGAR CO LLC|PAUL|ID|83347|50 SOUTH 500 WEST|42.611671|-113.757423|306267.686|304241.2|743|1283.486|306267.686|
1007178|AMEA Sylacauga Plant|SYLACAUGA|AL|35150|125 THOMPSON LANE|33.1661|-86.2825|6644.376|6637.8|3|3.576||6644.376
1004732|AMERICAN ACRYL PASADENA|PASADENA|TX|77507|4631 Old Hwy 146, Suite B|29.62132|-95.06676|27431.996|27403.5|13|15.496|27431.996|
1005432|AMERICAN AIRLINES|TULSA|OK|74116|3800 NORTH MINGO ROAD|36.204822|-95.868808|53834.01|53761.8|29|43.21|53834.01|
1004417|AMERICAN AVENUE LANDFILL|KERMAN|CA|93630|18950 W AMERICAN AVENUE|36.6659|-120.1382|87472.6|32.6|87440||32.6|
1005327|AMERICAN CAST IRON PIPE CO|BIRMINGHAM|AL|35207|2930 NORTH 16TH STREET|33.54698|-86.83465|140313.57|139720.8|223.25|369.52|140313.57|
1003883|AMERICAN CEMENT COMPANY, LLC|SUMTERVILLE|FL|33585|4750 EAST COUNTY ROAD 470|28.760864|-82.025353|275910.98|275061.1|310.5|539.38|73905.014|
1008041|AMERICAN COLLOID|BELLE FOURCHE|SD|57717|692 US HIGHWAY 212|44.6835|-103.85716|93618.08|92931|252|435.08|93618.08|
1006354|AMERICAN CRYSTAL SUGAR - CROOKSTON|CROOKSTON|MN|56716|1201 Hwy 75 South|47.764444|-96.6325|232958.19|231456.9|538.75|962.54|214284.99|
1005751|AMERICAN CRYSTAL SUGAR - E GRAND FORKS|EAST GRAND FORKS|MN|56721|1020 Business Hwy 2|47.925833|-97.006111|571175.57|568449.1|1008.5|1717.97|523706.67|
1005753|AMERICAN CRYSTAL SUGAR - HILLSBORO|HILLSBORO|ND|58045|121 Highway 81 NE|47.435833|-97.0625|430102.95|427029.3|1121.75|1951.9|396966.05|
1006877|AMERICAN CRYSTAL SUGAR - MOORHEAD|MOORHEAD|MN|56560|2500 NORTH 11TH STREET|46.903056|-96.759722|218108.92|216718.3|514.5|876.12|196936.92|
1002552|AMERICAN ENVIRONMENTAL LANDFILL|SAND SPRINGS|OK|74063|212 N. 177TH W. AVENUE|36.163345|-96.188988|84866.2|2.2|84864||2.2|
1007095|AMERICAN FUJI SEAL INC|BARDSTOWN|KY|40004|1051 BLOOMFIELD RD|37.824771|-85.43001|4445.532|4440.6|2.25|2.682|4445.532|
1000007|AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT|BERNALILLO|NM|87004|1000 N HILL RD|35.329352|-106.525777|284.548|284|0.25|0.298|284.548|
1005175|AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT|DUKE|OK|73532|0.25 MILES W OF|34.654167|-99.594722|66234.9|66166.4|31.25|37.25|66234.9|
1007404|AMERICAN GYPSUM COMPANY|GYPSUM|CO|81637|740 Highway #6|39.66067|-106.939169|40197.398|40155|19.75|22.648|40197.398|
1004845|AMERICAN GYPSUM COMPANY|ALBUQUERQUE|NM|87113|4600 Paseo Del Norte NE|35.17237|-106.59347|33139.976|33106|15.5|18.476|33139.976|
1007030|AMERICAN PROTEINS INCORPORATED HANCEVILLE DIVISION|HANCEVILLE|AL|35077|1170 COUNTY RD. 508|33.955694|-86.815268|77549.78|77464.1|38|47.68|77549.78|
1005590|AMERICAN REFINING GROUP INC|BRADFORD|PA|16701|77 NORTH KENDALL AVENUE|41.965472|-78.633108|163961.41|162773.8|608|579.61|162474.694|
1001860|AMERICAN SUGAR REFINING INC - Chalmette Refinery|ARABI|LA|70032|7417 N PETERS ST|29.953741|-89.997638|125542.076|125412.2|59.25|70.626|125542.076|
1006919|AMERICAN SYNTHETIC RUBBER|LOUISVILLE|KY|40216|4500 CAMPGROUND ROAD|38.209317|-85.847511|267098.226|265127.5|723|1247.726|267098.226|
1001962|AMERICAS STYRENICS LLC - ST JAMES PLANT|ST. JAMES|LA|70086|9901 HWY 18|30.08013|-90.916|673432.12|673137.2|134|160.92|673432.12|
1005413|AMGEN INC|THOUSAND OAKS|CA|91320|1 AMGEN CENTER DRIVE M/S 25-1-A|34.19175|-118.91969|26422.2|26394.8|12.5|14.9|26422.2|
1005072|AMGEN MANUFACTURING, LIMITED|JUNCOS|PR|00777|RD 31 KM 24.6|18.235793|-65.904429|27381.406|27287|28.25|66.156|27381.406|
1000208|AMP-Ohio Gas Turbines Bowling Green|Bowling Green|OH|43402|1225 North College Drive|41.3989|-83.6411|587.396|586.3|0.5|0.596|314.448|272.948
1006506|AMP-Ohio Gas Turbines Galion|Galion|OH|44833|900 South Street|40.7167|-82.789|404.4|404.4|||235.8|168.6
1001344|AMP-Ohio Gas Turbines Napoleon|Napoleon|OH|43545|1775 Industrial Drive|41.4077|-84.1092|501.848|501.3|0.25|0.298|213.7|288.148
1006810|ANCHOR ACQUISITION LLC MONACA PLT|MONACA|PA|15061|400 9TH STREET|40.69152|-80.2808|41841.584|41809.8|14.5|17.284|30211.284|
1004508|ANCHOR HOCKING GLASS CO PLANT NO 1 *|LANCASTER|OH|43130|1115 WEST FIFTH AVENUE|39.71923|-82.61895|143526.036|143399.9|57|69.136|121268.336|
1007341|ANCHORAGE REGIONAL LANDFILL|EAGLE RIVER|AK|99577|15500 E. EAGLE RIVER LOOP RD|61.290401|-149.604757|323157|257|322900||257|
1002416|ANDECTOR BOOSTER STATION|GOLDSMITH|TX|79741||32.0414|-102.6808|31845.971|31813.091|15|17.88|31845.971|
1007839|ANDERSON LANDFILL|ANDERSON|CA|96007|18703 CAMBRIDGE ROAD|40.41754|-122.35787|35395.70468||35395.70468|||
1007933|ANDERSONS ALBION ETHANOL LLC|ALBION|MI|49224|26250 B DR N|42.259646|-84.789726|94338.44|94239.8|45|53.64|94338.44|
1005969|ANDERSONS CLYMERS ETHANOL LLC|LOGANSPORT|IN|46947|3389 WEST CR 300 SOUTH|40.719022|-86.435982|178681.5|178491.7|85.5|104.3|178681.5|
